cpu_pct,gpu_power_w,gpu_sm_mhz,gpu_temp_c,gpu_util_pct,loadavg1,mem_avail_gib,rss_gib,t
5.78,63.68,2392.0,80.0,96.0,1.06787109375,102.05,2.242,389.01
5.62,61.82,2392.0,75.0,96.0,1.06201171875,102.05,2.242,391.07
5.72,60.81,2392.0,80.0,96.0,1.06201171875,102.04,2.242,393.13
5.75,62.38,2398.0,75.0,96.0,1.06201171875,102.03,2.243,395.21
5.72,60.65,2392.0,80.0,96.0,1.056640625,102.03,2.243,397.26
5.74,65.99,2398.0,79.0,96.0,1.056640625,102.04,2.243,399.32
5.71,62.08,2385.0,81.0,96.0,1.0517578125,102.04,2.243,401.38
5.73,62.76,2398.0,80.0,96.0,1.0517578125,102.05,2.243,403.44
5.6,62.38,2392.0,80.0,96.0,1.0517578125,102.05,2.244,405.49
5.71,62.94,2398.0,80.0,96.0,1.04736328125,102.05,2.244,407.55
7.34,57.58,2385.0,80.0,96.0,1.04736328125,102.05,2.244,409.61
5.67,62.93,2385.0,81.0,96.0,1.04345703125,102.05,2.244,411.67
5.67,63.44,2392.0,80.0,96.0,1.04345703125,102.05,2.244,413.72
6.07,64.73,2392.0,82.0,94.0,1.04345703125,102.05,2.245,415.79
5.95,62.19,2398.0,78.0,96.0,1.1201171875,102.05,2.245,417.84
5.68,64.94,2392.0,80.0,96.0,1.1201171875,102.05,2.245,419.9
5.73,65.27,2398.0,81.0,96.0,1.1103515625,102.04,2.245,421.95
5.82,64.53,2392.0,82.0,96.0,1.1103515625,102.04,2.246,423.99
5.61,67.45,2398.0,80.0,96.0,1.10107421875,102.03,2.246,426.04
5.7,62.67,2385.0,81.0,96.0,1.10107421875,102.04,2.246,428.09
5.81,60.91,2398.0,79.0,96.0,1.10107421875,102.04,2.246,430.14
5.65,64.56,2398.0,82.0,94.0,1.0927734375,102.01,2.262,432.2
5.71,68.45,2398.0,80.0,93.0,1.0927734375,102.02,2.263,434.24
5.72,65.46,2398.0,80.0,96.0,1.0849609375,102.03,2.263,436.29
5.61,60.66,2398.0,79.0,96.0,1.0849609375,102.03,2.263,438.32
5.73,63.17,2392.0,82.0,96.0,1.0849609375,102.04,2.263,440.37
5.69,68.13,2392.0,83.0,96.0,1.078125,101.23,2.263,442.43
5.74,63.89,2398.0,79.0,96.0,1.078125,101.24,2.263,444.49
7.84,65.44,2392.0,80.0,96.0,1.07177734375,101.18,2.263,446.52
7.79,68.97,2392.0,80.0,96.0,1.07177734375,101.18,2.263,448.56
5.68,63.9,2398.0,80.0,96.0,1.07177734375,101.19,2.263,450.61
13.0,56.04,2398.0,79.0,96.0,1.06591796875,101.03,2.264,452.65
14.98,54.29,2398.0,78.0,96.0,1.06591796875,100.87,2.264,454.8
11.58,63.57,2398.0,79.0,96.0,1.14111328125,101.12,2.264,456.92
10.22,64.25,2392.0,80.0,95.0,1.14111328125,101.14,2.264,458.97
8.59,62.54,2398.0,81.0,96.0,1.2900390625,101.13,2.264,461.02
9.59,63.26,2392.0,81.0,96.0,1.2900390625,101.13,2.265,463.11
8.75,62.15,2398.0,79.0,96.0,1.2900390625,101.15,2.265,465.16
9.14,62.39,2392.0,81.0,96.0,1.42724609375,101.19,2.265,467.22
9.22,64.84,2398.0,81.0,95.0,1.42724609375,101.19,2.265,469.27
9.08,64.04,2385.0,82.0,96.0,1.55322265625,101.17,2.265,471.32
9.15,64.1,2398.0,81.0,96.0,1.55322265625,101.15,2.265,473.37
9.32,60.82,2398.0,81.0,96.0,1.55322265625,101.17,2.265,475.44
9.5,65.0,2385.0,83.0,96.0,1.58935546875,101.17,2.265,477.52
8.54,64.46,2398.0,81.0,96.0,1.58935546875,101.16,2.266,479.58
10.31,67.25,2385.0,85.0,95.0,1.62255859375,101.16,2.266,481.66
10.05,64.35,2405.0,81.0,94.0,1.62255859375,101.18,2.266,483.7
10.0,63.4,2392.0,81.0,96.0,1.62255859375,101.14,2.266,485.76
9.63,62.79,2385.0,81.0,96.0,1.65283203125,101.17,2.266,487.81
9.03,66.08,2398.0,83.0,96.0,1.65283203125,101.18,2.266,489.86
9.21,69.78,2398.0,81.0,96.0,1.8408203125,101.16,2.267,491.92
8.95,66.21,2398.0,81.0,93.0,1.8408203125,101.15,2.267,493.97
8.63,69.57,2398.0,81.0,96.0,1.85400390625,101.16,2.267,496.02
8.8,63.38,2398.0,78.0,96.0,1.85400390625,101.16,2.267,498.06
9.22,64.21,2385.0,82.0,96.0,1.85400390625,101.18,2.267,500.12
9.63,62.75,2405.0,80.0,94.0,1.86572265625,101.2,2.268,502.18
9.4,65.07,2398.0,77.0,95.0,1.86572265625,101.21,2.268,504.24
9.11,66.93,2392.0,81.0,94.0,1.876953125,101.19,2.268,506.3
9.42,63.41,2398.0,82.0,96.0,1.876953125,101.19,2.268,508.35
9.47,64.23,2398.0,83.0,96.0,1.876953125,101.18,2.268,510.4
8.71,67.4,2398.0,82.0,96.0,1.96728515625,101.18,2.268,512.45
10.26,68.34,2385.0,82.0,95.0,1.96728515625,101.16,2.268,514.5
